,10,15,20,35,40,50,60,601,61,101,103,105,107,109,111,113,115,117,119,120,121,123,125,127,129,131,139,141,143,145,147,149,151,153,157,159,161,163,164,166,167,169,171,173,177,179,181,183,184,185,187,189,191,193,195,197,199,201,203,204,205,206,207,208,209,211,213,215,217,219,225,229,231,237,239,241,243,247,249,251,253,255,257,259,261,263,265,267,269,271,273,275,273_317,161_221,239_283,249_295,257_303,119_120,217_257,193_311,184_204,211_269,255_293,255_291,269_325,169_187,205_237,147_155,187_186,253_291,163_321,127_135,River,Lake,1,2,3
0,-0.45011204,28.593681,8.839204,40.612404,3.9928799,7.1628,63.70645,92.1879,92.1879,31.553886,31.239645,36.066734,38.04597,38.158764,41.486042,43.93669,40.51355,41.58393,47.412655,47.280663,49.6857,47.081753,45.545547,31.315086,32.83542,46.54524,37.20861,44.214336,43.509007,45.500465,40.44836,41.329494,37.16861,27.230984,43.28617,44.427204,44.342785,43.898243,43.898243,46.031834,46.37614,46.376366,45.741123,45.73442,41.980175,41.976017,41.985973,41.06264,39.163937,39.342697,40.62408,43.30903,36.89621,39.059223,39.842827,37.508705,43.53499,42.67061,42.04142,37.957577,36.515083,42.335003,39.95814,37.69327,43.05865,40.27493,40.25491,40.19605,40.494778,41.10086,39.883293,39.160126,40.835228,38.12578,38.43065,38.43067,38.12575,36.907784,36.907784,33.253647,31.461044,34.220497,41.147484,38.576218,45.71471,45.664772,45.033703,38.151527,44.650833,42.62295,40.47748,39.655212,40.477448,44.34264,38.430653,36.907784,41.14734,47.412323,40.494778,39.05923,39.16386,40.27493,34.220478,34.22049,44.65078,46.376286,36.51502,40.448322,40.623833,31.46105,43.898136,31.315084,0.0,0.0,3.9928799,7.1628,8.839199
900,-0.41216552,28.646719,8.904201,40.64833,4.042454,7.0603175,63.70902,92.20515,92.20515,31.591835,31.277533,36.105625,38.084816,38.196636,41.523327,43.973732,40.55194,41.62532,47.45993,47.326065,49.736107,47.131123,45.598415,31.375912,32.896233,46.606056,37.26493,44.267376,43.562046,45.552635,40.499935,41.38082,37.21773,27.280209,43.330868,44.46831,44.381443,43.9364,43.9364,46.069996,46.412228,46.412453,45.775852,45.769073,42.016396,42.012493,42.021904,41.099064,39.19502,39.37615,40.659805,43.34544,36.93304,39.096165,39.879803,37.54564,43.55181,42.68514,42.05595,37.992496,36.53125,42.335213,39.968018,37.682514,43.02888,40.238766,40.21817,40.15931,40.45804,41.064125,39.846558,39.11668,40.791782,38.078518,38.38297,38.382977,38.07805,36.859383,36.859383,33.20372,31.397064,34.15651,41.190426,38.618816,45.756065,45.705994,45.07046,38.188286,44.68704,42.658558,40.493652,39.668697,40.493626,44.3813,38.38297,36.859383,41.19028,47.459595,40.45804,39.096165,39.19494,40.23876,34.156498,34.156506,44.686985,46.41237,36.53119,40.499893,40.659554,31.397068,43.9363,31.375912,0.0,0.0,4.042454,7.0603175,8.904196
1800,-0.37390274,28.699547,8.968546,40.684605,4.090395,6.967853,63.71159,92.222374,92.222374,31.630096,31.315744,36.1448,38.12395,38.234833,41.560963,44.011127,40.590645,41.666916,47.507206,47.371544,49.78641,47.180378,45.651085,31.436249,32.956562,46.66638,37.320923,44.320206,43.614876,45.604626,40.55135,41.432003,37.26679,27.329357,43.375664,44.509663,44.42044,43.974915,43.974915,46.10851,46.448742,46.448975,45.81107,45.804222,42.052925,42.04924,42.058178,41.135757,39.226795,39.410133,40.695942,43.382214,36.97024,39.13346,39.917137,37.582943,43.57046,42.701733,42.072548,38.027874,36.54914,42.337048,39.979336,37.673607,43.00132,40.204945,40.183727,40.124866,40.423603,41.029682,39.81211,39.07441,40.74951,38.03244,38.335583,38.335583,38.030663,36.81163,36.811634,33.154934,31.337072,34.096516,41.233517,38.661583,45.797626,45.747437,45.107624,38.225403,44.723637,42.694553,40.51158,39.68464,40.51155,44.420296,38.335583,36.811634,41.233376,47.506874,40.423595,39.13346,39.22671,40.204937,34.096508,34.09651,44.723583,46.448883,36.549076,40.55131,40.695686,31.337078,43.974808,31.436249,0.0,0.0,4.090395,6.967853,8.968541
2700,-0.3354028,28.75213,9.032253,40.721127,4.136908,6.884626,63.714157,92.23955,92.23955,31.668596,31.354187,36.184177,38.163292,38.273266,41.598854,44.048782,40.62957,41.708645,47.55445,47.417023,49.83656,47.229492,45.703526,31.496096,33.0164,46.72622,37.376564,44.372787,43.667458,45.656403,40.60257,41.482998,37.31574,27.378403,43.420506,44.551174,44.459675,44.013683,44.013683,46.147278,46.485588,46.485817,45.84666,45.839756,42.089672,42.08617,42.094704,41.172653,39.259132,39.44453,40.73238,43.419247,37.007706,39.171013,39.954723,37.620502,43.590668,42.720062,42.090878,38.0636,36.56852,42.340523,39.99207,37.66659,42.976105,40.173615,40.151756,40.092896,40.391624,40.99771,39.780144,39.033745,40.708847,37.98817,38.289345,38.28934,37.984417,36.76529,36.765293,33.10796,31.281277,34.04072,41.276703,38.70444,45.83932,45.789005,45.145096,38.26278,44.76052,42.730835,40.531025,39.702625,40.530994,44.459534,38.289345,36.765293,41.276558,47.55411,40.391624,39.171017,39.25905,40.173603,34.040714,34.040714,44.76047,46.485733,36.568455,40.602528,40.732124,31.28128,44.013577,31.49609,0.0,0.0,4.136908,6.884626,9.0322485
3600,28.25379,28.885544,9.095356,41.515182,4.182166,6.8099422,63.751434,92.489975,92.489975,39.868103,38.76387,41.144493,42.904854,43.918186,45.092133,46.93675,44.12428,44.795174,48.462135,49.072216,50.56686,47.94468,46.31503,31.740973,33.260677,46.964413,37.561993,44.54244,43.800873,45.84136,40.82158,41.719025,37.793343,27.850735,44.327217,45.46402,45.380775,44.929516,44.929512,47.063103,47.366913,47.36737,46.663506,46.655403,42.878147,42.87054,42.888916,41.99378,40.142887,40.386913,41.963043,44.535717,38.940815,41.078976,41.84171,39.983143,44.122765,43.22356,42.592434,39.192547,37.083344,42.64435,40.399063,37.853485,42.960094,40.089554,40.04515,39.928352,40.22111,40.82373,39.60777,38.861656,40.535484,37.831543,38.125256,38.12522,37.82018,36.600685,36.600704,32.943153,31.107193,33.882633,43.902122,41.476467,49.07839,49.147427,46.046947,39.72382,45.76895,43.53237,41.049297,40.198257,41.049263,45.380775,38.125256,36.600704,43.902122,48.462135,40.22111,41.07885,40.142776,40.089535,33.88262,33.88262,45.76885,47.367264,37.083252,40.82153,41.962456,31.107203,44.929405,31.740973,0.0,0.0,4.182166,6.8099422,9.095346
4500,28.271557,28.962948,9.183355,41.58425,4.29015,6.71126,63.755203,92.515335,92.515335,39.92553,38.82258,41.210598,42.971195,43.980167,45.1592,47.004322,44.192337,44.865803,48.534443,49.144413,50.640705,48.01699,46.391228,31.824848,33.34454,47.048286,37.64211,44.61984,43.878273,45.91803,40.89774,41.79497,37.867325,27.924767,44.398483,45.53385,45.44963,44.998177,44.998173,47.13176,47.434784,47.435234,46.73078,46.722595,42.94776,42.94062,42.957977,42.06326,40.20679,40.45339,42.030834,44.603848,39.00882,41.14701,41.909767,40.050888,44.173267,43.272415,42.641285,39.259872,37.13108,42.66586,40.434532,37.85918,42.93834,40.05858,40.01317,39.89637,40.18912,40.791744,39.575783,38.814293,40.488117,37.779297,38.06874,38.06868,37.763634,36.543465,36.543488,32.885796,31.04102,33.81646,43.973705,41.54778,49.14883,49.217674,46.115078,39.791916,45.837017,43.60094,41.09779,40.245567,41.097755,45.449627,38.06874,36.543488,43.9737,48.534443,40.18912,41.146893,40.20668,40.05856,33.816456,33.816452,45.836918,47.43513,37.13098,40.897694,42.030243,31.04103,44.998066,31.824848,0.0,0.0,4.2901454,6.71126,9.183346
5400,28.289381,29.040152,9.270857,41.653522,4.3957157,6.6212792,63.758965,92.54067,92.54067,39.983135,38.881462,41.2769,43.03773,44.04234,45.22648,47.072105,44.260605,44.936634,48.606712,49.216583,50.71444,48.0892,46.467247,31.908344,33.428032,47.13177,37.72195,44.697044,43.95548,45.994534,40.973743,41.870766,37.94122,27.99871,44.469788,45.60381,45.518677,45.067047,45.067043,47.200634,47.502907,47.50336,46.798355,46.79011,43.017544,43.010834,43.027252,42.132908,40.27111,40.520153,42.098877,44.672215,39.07706,41.215282,41.97805,40.11885,44.22494,43.322533,42.691406,39.32746,37.179966,42.689186,40.47147,37.867085,42.919487,40.03074,39.98432,39.867523,40.160275,40.7629,39.54694,38.769573,40.443394,37.730114,38.014946,38.014847,37.709797,36.48877,36.488796,32.83067,30.979414,33.754856,44.045116,41.618996,49.2196,49.28812,46.183453,39.86025,45.90533,43.669754,41.147465,40.294125,41.147427,45.51867,38.01494,36.488796,44.045116,48.606712,40.160275,41.215157,40.270992,40.03071,33.75485,33.754845,45.90523,47.503258,37.179867,40.973698,42.098286,30.979425,45.066933,31.908344,0.0,0.0,4.395711,6.6212792,9.270848
6300,28.307201,29.11715,9.357875,41.72291,4.498984,6.539521,63.762722,92.565956,92.565956,40.04075,38.94036,41.343197,43.10426,44.104538,45.293797,47.139957,44.328884,45.007435,48.678917,49.288704,50.788055,48.161293,46.54309,31.99146,33.511143,47.21488,37.80151,44.774036,44.03248,46.07085,41.049572,41.946404,38.014996,28.072535,44.541077,45.67384,45.587837,45.136044,45.136036,47.26963,47.571217,47.571667,46.866146,46.857838,43.087414,43.081104,43.09664,42.20264,40.33573,40.58712,42.167076,44.740738,39.14541,41.28366,42.046444,40.18691,44.27763,43.37376,42.742634,39.395226,37.22986,42.714222,40.50975,37.877106,42.903454,40.005943,39.958546,39.841747,40.134506,40.737125,39.521164,38.727554,40.40138,37.68405,37.964,37.963867,37.658825,36.43678,36.436817,32.77805,30.922375,33.69781,44.116505,41.69019,49.29034,49.358532,46.251984,39.92872,45.973797,43.73871,41.198174,40.343784,41.198135,45.587833,37.964,36.436817,44.1165,48.678917,40.134506,41.28354,40.335617,40.005917,33.69781,33.697803,45.973694,47.571568,37.22976,41.049526,42.166485,30.922386,45.13593,31.99146,0.0,0.0,4.498984,6.539521,9.357865
7200,28.764053,29.999823,9.444424,42.429245,4.600071,6.4655585,63.79337,92.7728,92.7728,41.516235,40.462708,42.57145,44.336666,45.617504,46.42254,48.17078,45.39484,45.879715,49.37659,50.04131,51.389366,48.75017,47.067924,32.241543,33.762287,47.471046,38.414124,45.627712,44.91515,46.977703,41.974037,42.87564,38.916374,28.97129,45.25882,46.413425,46.339085,45.8857,45.885696,48.01929,48.312267,48.312534,47.593853,47.585724,43.787037,43.774,43.803005,42.90906,41.081882,41.32973,42.945057,45.50673,40.02503,42.159176,42.91932,41.144676,45.047054,44.14376,43.51306,40.16073,37.998295,43.39443,41.245335,38.494553,43.41198,40.477695,40.438465,40.369476,40.667156,41.272636,40.05535,39.03022,40.705097,37.95797,38.16653,38.16568,37.860733,36.61733,36.61749,32.935863,31.016668,33.778915,44.96109,42.547867,50.173164,50.268562,46.99665,40.731186,46.73127,44.45109,41.966843,41.109497,41.966805,46.339092,38.16651,36.617485,44.961094,49.376625,40.667156,42.15903,41.08177,40.477634,33.778934,33.778908,46.73115,48.31243,37.99818,41.973984,42.944424,31.016678,45.885582,32.241543,0.0,0.0,4.600071,6.4655585,9.444409
