,10,15,20,35,40,50,60,601,61,101,103,105,107,109,111,113,115,117,119,120,121,123,125,127,129,131,139,141,143,145,147,149,151,153,157,159,161,163,164,166,167,169,171,173,177,179,181,183,184,185,187,189,191,193,195,197,199,201,203,204,205,206,207,208,209,211,213,215,217,219,225,229,231,237,239,241,243,247,249,251,253,255,257,259,261,263,265,267,269,271,273,275,273_317,161_221,239_283,249_295,257_303,119_120,217_257,193_311,184_204,211_269,255_293,255_291,269_325,169_187,205_237,147_155,187_186,253_291,163_321,127_135,River,Lake,1,2,3
0,0.0,0.039115924,0.0,0.10327866,0.0,0.0,0.0,0.0,0.0,0.016058536,0.011260844,0.011444297,0.004619313,0.019562757,0.011999731,0.0016916628,0.004404579,0.009951306,0.014890183,0.0,0.0035194363,0.0,0.0038550636,0.0014929917,0.0,0.003614122,0.00049794576,0.0008327275,0.0005241534,0.002335864,0.0007228244,0.0022885213,0.012214464,0.0037341702,0.0043783714,0.0034932285,0.0013357457,0.000796375,0.0,0.00021980627,0.0012309151,0.0,0.0033258377,0.0,0.004917742,0.0,0.0,0.0,0.0,0.0021684733,0.0,0.00912365,0.006923897,0.0060286094,0.0,0.0014405764,0.0100874165,0.0037713682,0.2800574,0.0,0.0055255913,0.0,0.0058662905,0.0,7.355055e-05,0.0007329693,0.0011784997,0.0077938223,0.0020475797,0.0034932285,0.0019275318,0.0054258327,0.0013932335,0.0013196829,0.0037713682,0.0,0.00036690736,0.0059499866,0.0,0.0020425075,0.004609168,0.0034146057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8301326,0.0,0.029037494,-0.02077152,0.14172474
900,0.0,0.039115924,0.0,0.10327866,0.0,0.0,0.0,0.0,0.0,0.016058536,0.011260844,0.011444297,0.004619313,0.019562757,0.011999731,0.0016916628,0.004404579,0.009951306,0.014890183,0.0,0.0035194363,0.0,0.0038550636,0.0014929917,0.0,0.003614122,0.00049794576,0.0008327275,0.0005241534,0.002335864,0.0007228244,0.0022885213,0.012214464,0.0037341702,0.0043783714,0.0034932285,0.0013357457,0.000796375,0.0,0.00021980627,0.0012309151,0.0,0.0033258377,0.0,0.004917742,0.0,0.0,0.0,0.0,0.0021684733,0.0,0.00912365,0.006923897,0.0060286094,0.0,0.0014405764,0.0100874165,0.0037713682,0.2800574,0.0,0.0055255913,0.0,0.0058662905,0.0,7.355055e-05,0.0007329693,0.0011784997,0.0077938223,0.0020475797,0.0034932285,0.0019275318,0.0054258327,0.0013932335,0.0013196829,0.0037713682,0.0,0.00036690736,0.0059499866,0.0,0.0020425075,0.004609168,0.0034146057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.82978773,0.0,0.028082378,-0.018740496,0.14030404
1800,0.0,0.039115924,0.0,0.10327866,0.0,0.0,0.0,0.0,0.0,0.016058536,0.011260844,0.011444297,0.004619313,0.019562757,0.011999731,0.0016916628,0.004404579,0.009951306,0.014890183,0.0,0.0035194363,0.0,0.0038550636,0.0014929917,0.0,0.003614122,0.00049794576,0.0008327275,0.0005241534,0.002335864,0.0007228244,0.0022885213,0.012214464,0.0037341702,0.0043783714,0.0034932285,0.0013357457,0.000796375,0.0,0.00021980627,0.0012309151,0.0,0.0033258377,0.0,0.004917742,0.0,0.0,0.0,0.0,0.0021684733,0.0,0.00912365,0.006923897,0.0060286094,0.0,0.0014405764,0.0100874165,0.0037713682,0.2800574,0.0,0.0055255913,0.0,0.0058662905,0.0,7.355055e-05,0.0007329693,0.0011784997,0.0077938223,0.0020475797,0.0034932285,0.0019275318,0.0054258327,0.0013932335,0.0013196829,0.0037713682,0.0,0.00036690736,0.0059499866,0.0,0.0020425075,0.004609168,0.0034146057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.82944363,0.0,0.027244823,-0.016869063,0.13892606
2700,0.0,0.039115924,0.0,0.10327866,0.0,0.0,0.0,0.0,0.0,0.016058536,0.011260844,0.011444297,0.004619313,0.019562757,0.011999731,0.0016916628,0.004404579,0.009951306,0.014890183,0.0,0.0035194363,0.0,0.0038550636,0.0014929917,0.0,0.003614122,0.00049794576,0.0008327275,0.0005241534,0.002335864,0.0007228244,0.0022885213,0.012214464,0.0037341702,0.0043783714,0.0034932285,0.0013357457,0.000796375,0.0,0.00021980627,0.0012309151,0.0,0.0033258377,0.0,0.004917742,0.0,0.0,0.0,0.0,0.0021684733,0.0,0.00912365,0.006923897,0.0060286094,0.0,0.0014405764,0.0100874165,0.0037713682,0.2800574,0.0,0.0055255913,0.0,0.0058662905,0.0,7.355055e-05,0.0007329693,0.0011784997,0.0077938223,0.0020475797,0.0034932285,0.0019275318,0.0054258327,0.0013932335,0.0013196829,0.0037713682,0.0,0.00036690736,0.0059499866,0.0,0.0020425075,0.004609168,0.0034146057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8291005,0.0,0.02651026,-0.015137412,0.1375858
3600,0.0,0.039115924,0.0,0.10763188,0.0,0.0,0.0,0.0,0.0,0.023248928,0.016303012,0.016568609,0.0066876616,0.028322201,0.017372744,0.0024491237,0.0063767787,0.014407113,0.02155743,0.0,0.005095303,0.0,0.0055812118,0.0021614954,0.0,0.0052323854,0.0007209064,0.0012055907,0.0007588489,0.0033817734,0.0010464771,0.0033132324,0.017683627,0.005406187,0.006338836,0.005057361,0.0019338408,0.0011529607,0.0,0.000318227,0.0017820711,0.0,0.004815019,0.0,0.007119716,0.0,0.0,0.0,0.0,0.0031394314,0.0,0.013208866,0.01002415,0.008727986,0.0,0.0020856108,0.014604171,0.00546004,0.2858617,0.0,0.007999736,0.0,0.0084929885,0.0,0.00010648363,0.0010611645,0.0017061861,0.011283594,0.0029644067,0.005057361,0.0027906059,0.00785531,0.0020170694,0.0019105857,0.00546004,0.0,0.00053119427,0.008614159,0.0,0.0029570628,0.0066729747,0.0049435333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.82409304,-0.21672632,0.06325059,-0.020001145,0.19188699
4500,0.0,0.039115924,0.0,0.10763188,0.0,0.0,0.0,0.0,0.0,0.023248928,0.016303012,0.016568609,0.0066876616,0.028322201,0.017372744,0.0024491237,0.0063767787,0.014407113,0.02155743,0.0,0.005095303,0.0,0.0055812118,0.0021614954,0.0,0.0052323854,0.0007209064,0.0012055907,0.0007588489,0.0033817734,0.0010464771,0.0033132324,0.017683627,0.005406187,0.006338836,0.005057361,0.0019338408,0.0011529607,0.0,0.000318227,0.0017820711,0.0,0.004815019,0.0,0.007119716,0.0,0.0,0.0,0.0,0.0031394314,0.0,0.013208866,0.01002415,0.008727986,0.0,0.0020856108,0.014604171,0.00546004,0.2858617,0.0,0.007999736,0.0,0.0084929885,0.0,0.00010648363,0.0010611645,0.0017061861,0.011283594,0.0029644067,0.005057361,0.0027906059,0.00785531,0.0020170694,0.0019105857,0.00546004,0.0,0.00053119427,0.008614159,0.0,0.0029570628,0.0066729747,0.0049435333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8235856,-0.21649858,0.06183565,-0.018237682,0.19080335
5400,0.0,0.039115924,0.0,0.10763188,0.0,0.0,0.0,0.0,0.0,0.023248928,0.016303012,0.016568609,0.0066876616,0.028322201,0.017372744,0.0024491237,0.0063767787,0.014407113,0.02155743,0.0,0.005095303,0.0,0.0055812118,0.0021614954,0.0,0.0052323854,0.0007209064,0.0012055907,0.0007588489,0.0033817734,0.0010464771,0.0033132324,0.017683627,0.005406187,0.006338836,0.005057361,0.0019338408,0.0011529607,0.0,0.000318227,0.0017820711,0.0,0.004815019,0.0,0.007119716,0.0,0.0,0.0,0.0,0.0031394314,0.0,0.013208866,0.01002415,0.008727986,0.0,0.0020856108,0.014604171,0.00546004,0.2858617,0.0,0.007999736,0.0,0.0084929885,0.0,0.00010648363,0.0010611645,0.0017061861,0.011283594,0.0029644067,0.005057361,0.0027906059,0.00785531,0.0020170694,0.0019105857,0.00546004,0.0,0.00053119427,0.008614159,0.0,0.0029570628,0.0066729747,0.0049435333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8230788,-0.21626994,0.060490634,-0.016570194,0.18974538
6300,0.0,0.039115924,0.0,0.10763188,0.0,0.0,0.0,0.0,0.0,0.023248928,0.016303012,0.016568609,0.0066876616,0.028322201,0.017372744,0.0024491237,0.0063767787,0.014407113,0.02155743,0.0,0.005095303,0.0,0.0055812118,0.0021614954,0.0,0.0052323854,0.0007209064,0.0012055907,0.0007588489,0.0033817734,0.0010464771,0.0033132324,0.017683627,0.005406187,0.006338836,0.005057361,0.0019338408,0.0011529607,0.0,0.000318227,0.0017820711,0.0,0.004815019,0.0,0.007119716,0.0,0.0,0.0,0.0,0.0031394314,0.0,0.013208866,0.01002415,0.008727986,0.0,0.0020856108,0.014604171,0.00546004,0.2858617,0.0,0.007999736,0.0,0.0084929885,0.0,0.00010648363,0.0010611645,0.0017061861,0.011283594,0.0029644067,0.005057361,0.0027906059,0.00785531,0.0020170694,0.0019105857,0.00546004,0.0,0.00053119427,0.008614159,0.0,0.0029570628,0.0066729747,0.0049435333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8225726,-0.21604104,0.059211604,-0.014991592,0.18871075
7200,0.0,0.039115924,0.0,0.10845205,0.0,0.0,0.0,0.0,0.0,0.017496616,0.012269277,0.012469159,0.005032983,0.021314645,0.013074333,0.001843155,0.0047990186,0.010842467,0.016223634,0.0,0.0038346096,0.0,0.0042002928,0.0016266925,0.0,0.0039377753,0.00054253783,0.00090730016,0.0005710925,0.002545046,0.00078755495,0.0024934637,0.013308298,0.004068574,0.0047704643,0.003806055,0.0014553647,0.0008676922,0.0,0.0002394904,0.0013411463,0.0,0.0036236737,0.0,0.005358137,0.0,0.0,0.0,0.0,0.002362665,0.0,0.009940694,0.0075439475,0.0065684845,0.0,0.0015695833,0.010990767,0.0041091028,0.2845999,0.0,0.00602042,0.0,0.0063916305,0.0,8.013717e-05,0.0007986084,0.001284037,0.008491778,0.0022309453,0.003806055,0.0021001464,0.0059117284,0.0015180007,0.0014378635,0.0041091028,0.0,0.00039976474,0.006482821,0.0,0.0022254186,0.0050219293,0.003720391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.81843036,-0.21010952,0.079456426,0.0075143273,0.2286347
